"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT11"
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-02-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-02-26",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-01",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-02",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-04",,,,,"1.09",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-05",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-07",,,,,"0.07",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-11",,,,,"0.65",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-12",,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-13",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-14",,,,,"0.69",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-15",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-18",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-24",,,,,"0.13",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-26",,,,,"0.26",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-27",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-28",,,,,"0.17",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-30",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-03-31",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-01",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-02",,,,,"0.28",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-06",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-07",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-16",,,,,"0.44",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-17",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-18",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-23",,,,,"1.95",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-24",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-27",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-29",,,,,"1.03",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-04-30",,,,,"0.68",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-01",,,,,"1.76",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-02",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-03",,,,,"0.14",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-04",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-05",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-06",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-08",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-21",,,,,"0.46",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-25",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-05-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-03",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-11",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-13",,,,,"0.19",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-15",,,,,"0.69",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-17",,,,,"0.39",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-18",,,,,"0.06",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-24",,,,,"0.13",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-25",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-26",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-27",,,,,"1.12",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-28",,,,,"0.54",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-29",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-06-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-02",,,,,"0.15",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-03",,,,,"0.66",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-05",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-09",,,,,"0.29",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-10",,,,,"0.88",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-14",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-15",,,,,"1.94",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-16",,,,,"0.81",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-17",,,,,"0.78",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-19",,,,,"0.23",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-21",,,,,"0.27",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-26",,,,,"0.73",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-28",,,,,"0.39",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-29",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-30",,,,,"0.12",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-07-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-01",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-04",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-05",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-07",,,,,"0.98",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-08",,,,,"0.19",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-11",,,,,"0.39",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-12",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-13",,,,,"0.28",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-15",,,,,"0.81",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-16",,,,,"0.23",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-17",,,,,"0.07",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-26",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-08-31",,,,,"0.38",,,,,,,,,,,,,,,,,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","40.932076","-74.035372","23.2","2023-09-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","40.7523914426565","-74.4297203421593","108.8","2023-01-01",,,,,"0.31","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
